Date,Tweets,clean_text
2021/4/9,"3000PSI Pressure Washer for $119!  
https://t.co/nBUJdpY5Zb  

Pairs GREAT with a Foam Cannon for Car Washing, $16.88! https://t.co/qCyBZkUcN0 https://t.co/XDJwE1CaIq",psi pressure washer http co nbujdpy zb pair great foam cannon car washing http co qcybzkucn http co xdjwe caiq
2021/4/9,"???????????? ???????????????????????????????????? ??????????????? ????????? ?????€???????????€ ??????????????????????????????????????? ???????????????????????????????????? ?????? ??????????????? ??????????????? ???????????? ?????????, ??????????????????????????? ???????????? ??????
https://t.co/n4gN9tKIXW  via @mataonline: https://t.co/UiNmOt9ADo",http co n gn tkixw via mataonline http co uinmot ado
2021/4/9,"As quiet EVs drive further into the mainstream, sound engineers are working to ensure that these engineless feats sound like the cars of the future. HARMAN?€?s Jonathan Pierce spoke to @TIME about the longstanding importance of that effort: https://t.co/SEQr0KUj13",quiet ev drive mainstream sound engineer working ensure engineless feat sound like car future harman jonathan pierce spoke time longstanding importance effort http co seqr kuj
2021/4/9,"@Hbomberguy Man, couldn't they have just built some form mass public transit, like a car with Lisa of space - maybe a bunch hooked all together, probably powered by and electric rail?",hbomberguy man built form mass public transit like car lisa space maybe bunch hooked together probably powered electric rail
2021/4/9,I currently don?€?t have power because someone hit our electric line with their car somehow..,currently power someone hit electric line car somehow
2021/4/9,"I mean, underground, especially right now in big cities, is barely empty. That space full of public facilities like sewers, electric cables, etc. Don't mind building railways for that ""skateboard car"", just building the space for the road is just needlessly complicated",mean underground especially right big city barely empty space full public facility like sewer electric cable etc mind building railway skateboard car building space road needlessly complicated
2021/4/9,Do you feel the lack of maintenance required on electric vehicles offsets the higher cost of an electric car? 3. Do you think Electric cars are better for the environment?#FutureCars #carsofthefuture #gasversuselectric #Energycrisis. @RichardHammond,feel lack maintenance required electric vehicle offset higher cost electric car think electric car better environment futurecars carsofthefuture gasversuselectric energycrisis richardhammond
2021/4/9,"811??? ???????????????????????? 2004???4???13??? ?????????

811(""SPACE WORLD"" specification) Electric Car Series at HAKATA st. in April 13, 2004

#811??? 
#???????????????????????? 
#JR?????? 
#??????????????? https://t.co/8ObB3XVuI9",space world specification electric car series hakata st april jr http co obb xvui
2021/4/9,"RT @BirdingClimate: Even if the car sector tightens new standards, transitions to electric vehicles by 2035 and shifts to very low carbon e?€?",rt birdingclimate even car sector tightens new standard transition electric vehicle shift low carbon e
2021/4/9,"This blog series follows the manufacturing and operations data lifecycle stages of an electric car manufacturer, this blog will focus on Predictive Analytics #manufacturing #datalifecycle ???? 

https://t.co/SAaGP8tEIT",blog series follows manufacturing operation data lifecycle stage electric car manufacturer blog focus predictive analytics manufacturing datalifecycle http co saagp teit
2021/4/9,"811??? ?????????????????????????????? 2005???6???8??? ?????????????????????

811(""MITSUI GREENLAND"" specification) Electric Car Series at between KEYAKIDAI and HARUDA in June 8, 2005

#811??? 
#?????????????????????????????? 
#JR?????? 
#??????????????? https://t.co/akBosWR96u",mitsui greenland specification electric car series keyakidai haruda june jr http co akboswr u
2021/4/9,"RT @swtchenergy: Electric vehicles are selling in record numbers in BC, proving that the province is a clear leader in the EV industry. Mor?€?",rt swtchenergy electric vehicle selling record number bc proving province clear leader ev industry mor
2021/4/9,RT @Tonyrose5583: CME Seeks to Tap Electric-Car Demand With Lithium Futures - WSJ $TSLA $NKLA $GM  https://t.co/vX9jun9Znx,rt tonyrose cme seek tap electric car demand lithium future wsj tsla nkla gm http co vx jun znx
2021/4/9,"811??? 2004???5???10??? ?????????
811 Electric Car Series at HAKATA st. in May 10, 2004

#811??? 
#JR?????? 
#??????????????? https://t.co/ZvWsJ1UTjk",electric car series hakata st may jr http co zvwsj utjk
2021/4/9,"RT @BrianDEvans: Imagine going back to 2009 and telling Satoshi that the worlds richest man?€?s company, a dominant electric car maker, would?€?",rt briandevans imagine going back telling satoshi world richest man company dominant electric car maker would
2021/4/9,"???811???+813??? &amp; 813?????? 2004???6???3??? ??????????????? ?????????????????????
811+813 Electric Car Series at between HIGASHI-FUKUMA and TOGO June 3, 2004

#811??? 
#813??? 
#JR?????? 
#??????????????? https://t.co/GAMS7BczlT",amp electric car series higashi fukuma togo june jr http co gam bczlt
2021/4/9,"Really interesting to see the different approaches from EV start-ups in the WSJ explainer. Lots of potential markets, manufacturing methods...

Going to be fascinating to see who's left standing https://t.co/7sqnwokJBX",really interesting see different approach ev start ups wsj explainer lot potential market manufacturing method going fascinating see left standing http co sqnwokjbx
2021/4/9,"Spain sees the value of this and the future.
https://t.co/xWGGzPP35x",spain see value future http co xwggzpp x
2021/4/9,"RT @Raddsurfer: you: mad about weed
me: smoking a bowl while my wife goes to pick up my new electric car

who's really winning here",rt raddsurfer mad weed smoking bowl wife go pick new electric car really winning
2021/4/9,"On the plus side. They?€?ve opened the electric chargers across the road. So , for now a free charge for the car while you wait",plus side opened electric charger across road free charge car wait
2021/4/9,"you: mad about weed
me: smoking a bowl while my wife goes to pick up my new electric car

who's really winning here",mad weed smoking bowl wife go pick new electric car really winning
2021/4/9,"RT @sakitechonline: Ordered a BMW X5. Excited cause this one is a plug-in hybrid model, so it uses an electric motor + combustion engine. F?€?",rt sakitechonline ordered bmw x excited cause one plug hybrid model us electric motor combustion engine f
2021/4/9,"@FoEScot @cuthbertneil @106Euan ""... community severance due to traffic, and air pollution produced from electric car tyres and brakes. Instead, we need to look at how we can better incentivise alternative sustainable travel options."" pp 12-13 2/",foescot cuthbertneil euan community severance due traffic air pollution produced electric car tyre brake instead need look better incentivise alternative sustainable travel option pp
2021/4/9,@DrawPlayDave Yeah cant wait till Suez Canal 2 Electric Car Boogaloo hits,drawplaydave yeah cant wait till suez canal electric car boogaloo hit
2021/4/9,"@reidhoffman Just dont make decisions too fast, like paying $6 Billion dollars for an electric flying vtol taxi car company.",reidhoffman dont make decision fast like paying billion dollar electric flying vtol taxi car company
2021/4/9,@michaelnixon70 The water pump on the bmw x1 is all electric. Located right next to it is the thermostat housing which is plastic so that could be the culprit. It is a case of removing the front end of the car for access.,michaelnixon water pump bmw x electric located right next thermostat housing plastic could culprit case removing front end car access
2021/4/9,"RT @AhmadIz9: @SMNajam Haan bhai jaan yehi Rola hai
Electric cars introduce kerni hai, green pakistan,
Save petrol import 
LEKIN benefits t?€?",rt ahmadiz smnajam haan bhai jaan yehi rola hai electric car introduce kerni hai green pakistan save petrol import lekin benefit
2021/4/9,"I played whack-a-mole for HOURS last night. I refuse to do so again today, because it gets boring.
I sometimes believe they are all just sockpuppets of the car lobby as nobody should be against the massive reduction in carbon emissions that building electric railways enables. https://t.co/43IEUjSyYE",played whack mole hour last night refuse today get boring sometimes believe sockpuppets car lobby nobody massive reduction carbon emission building electric railway enables http co ieujsyye
2021/4/9,RT @snowball_catto: Cant trust a proto with a electric car because we all know theyre just after the charger https://t.co/ZJ7YRCZyR4,rt snowball_catto cant trust proto electric car know theyre charger http co zj yrczyr
2021/4/9,"NEW IN:
2007/07 Aston Martin V8 Vantage Roadster Sportshift 4.3 in Toro Red with Black Leather with Red Stitching, Sat Nav, Bamford Rose Upgraded Twinplate Clutch, Bamford Rose Lightweight Flywheel, Electric Memory Seats, Heated Seats... https://t.co/5vnUIh6bc6 https://t.co/WkW2GGJfoy",new aston martin v vantage roadster sportshift toro red black leather red stitching sat nav bamford rose upgraded twinplate clutch bamford rose lightweight flywheel electric memory seat heated seat http co vnuih bc http co wkw ggjfoy
2021/4/9,"@carl_carlington @JurassicRapt0r @Thorman97595678 @Hbomberguy Electric vehicles also do produce ozone, just like gasoline powered cars, so a confined space like this backed up with teslas for an extended period of time would still be dangerous. For a while Tesla was even pumping ozone directly into the car's cabin.",carl_carlington jurassicrapt r thorman hbomberguy electric vehicle also produce ozone like gasoline powered car confined space like backed tesla extended period time would still dangerous tesla even pumping ozone directly car cabin
2021/4/9,"@JesusSusej8 @rogersqrt1 @Ilhan I think it's great that he employees so many people. But, if they can't afford housing, insurances that r mandated, gas to get to work, car, electric, heat, food, child care, clothing, taxes, internet, etc. then they aren't appreciated. It's not right... ppl just want to survive",jesussusej rogersqrt ilhan think great employee many people afford housing insurance r mandated gas get work car electric heat food child care clothing tax internet etc appreciated right ppl want survive
2021/4/9,"@SMNajam Haan bhai jaan yehi Rola hai
Electric cars introduce kerni hai, green pakistan,
Save petrol import 
LEKIN benefits to switch to EV koi nai 

@aminattock @PakPMO @DevelopmentPk  @PakWheels @ImranKhanPTI @JAfridi10 

https://t.co/KSZJzKEZjx",smnajam haan bhai jaan yehi rola hai electric car introduce kerni hai green pakistan save petrol import lekin benefit switch ev koi nai aminattock pakpmo developmentpk pakwheels imrankhanpti jafridi http co kszjzkezjx
